Source;Target
KD.JJ.005;KD.EE.004
KD.JJ.005;PS.FF.003
KD.JJ.005;TL.DD.002
KD.JJ.005;TL.GG.011
KD.JJ.006;KD.BB.006
KD.JJ.006;KD.EE.001
KD.JJ.006;KD.JJ.004
KD.JJ.006;LD.AA.000
KD.JJ.006;LD.DD.003
KD.JJ.007;AB.BB.003
KD.JJ.007;AB.BB.008
KD.JJ.007;AB.GG.004
KD.JJ.007;DP.AA.005
KD.JJ.007;DS.DD.001
KD.JJ.007;DS.DD.004
KD.JJ.007;DS.DD.005
KD.JJ.007;DS.DD.006
KD.JJ.007;DS.DD.007
KD.JJ.007;DS.DD.008
KD.JJ.007;DS.DD.009
KD.JJ.007;KD.BB.006
KD.JJ.007;KD.JJ.004
KD.JJ.007;KD.JJ.008
KD.JJ.007;LD.AA.009
KD.JJ.007;NP.BB.003
KD.JJ.007;PS.BB.009
KD.JJ.007;TL.II.002
KD.JJ.008;AB.CC.006
KD.JJ.008;AB.CC.007
KD.JJ.008;BD.HH.003
KD.JJ.008;DS.BB.006
KD.JJ.008;KD.GG.004
KD.JJ.008;KD.JJ.007
KD.JJ.008;KD.JJ.013
KD.JJ.008;LD.AA.000
KD.JJ.008;LD.CC.003
KD.JJ.008;PS.AA.003
KD.JJ.008;PS.HH.003
KD.JJ.008;PS.JJ.003
KD.JJ.008;TL.BB.003
KD.JJ.009;AB.EE.002
KD.JJ.009;AB.GG.006
KD.JJ.009;KD.JJ.001
KD.JJ.009;KD.JJ.007
KD.JJ.009;KD.JJ.013
KD.JJ.009;KD.LL.002
KD.JJ.009;KD.LL.003
KD.JJ.009;PS.DD.005
KD.JJ.009;PS.GG.010
KD.JJ.009;PS.GG.013
KD.JJ.009;TS.AA.013
KD.JJ.010;AB.BB.003
KD.JJ.010;AB.BB.004
KD.JJ.010;ER.BB.002
KD.JJ.010;KD.II.005
KD.JJ.010;KD.II.006
KD.JJ.010;KD.JJ.004
KD.JJ.010;KD.JJ.011
KD.JJ.010;PS.DD.005
KD.JJ.010;SI.AA.001
KD.JJ.010;TL.II.002
KD.JJ.010;TS.AA.005
KD.JJ.011;BM.BB.001
KD.JJ.011;CH.AA.000
KD.JJ.011;DS.FF.009
KD.JJ.011;ER.CC.001
KD.JJ.011;KD.JJ.008
KD.JJ.011;KD.JJ.010
KD.JJ.011;PS.BB.009
KD.JJ.011;PS.CC.006
KD.JJ.011;PS.DD.005
KD.JJ.011;PS.GG.009
KD.JJ.011;PS.HH.002
KD.JJ.011;PS.HH.003
KD.JJ.011;PS.HH.004
KD.JJ.012;DD.AA.001
KD.JJ.012;KD.JJ.011
KD.JJ.013;AB.BB.009
KD.JJ.013;AB.DD.003
KD.JJ.013;AB.DD.007
KD.JJ.013;AB.DD.008
KD.JJ.013;AB.GG.004
KD.JJ.013;DS.BB.006
KD.JJ.013;DS.FF.006
KD.JJ.013;FT.HH.001
KD.JJ.013;KD.GG.006
KD.JJ.013;KD.JJ.007
KD.JJ.013;KD.JJ.008
KD.JJ.013;KD.LL.003
KD.JJ.013;LD.GG.003
KD.JJ.013;PS.HH.002
KD.JJ.013;PS.II.009
KD.JJ.013;TL.GG.004
KD.KK.001;KD.KK.002
KD.KK.001;KD.KK.003
KD.KK.001;KD.KK.004
KD.KK.001;KD.KK.005
KD.KK.001;KD.KK.006
KD.KK.001;KD.KK.007
KD.KK.002;DS.BB.009
KD.KK.002;DS.FF.007
KD.KK.002;HB.AA.008
KD.KK.002;KD.DD.002
KD.KK.002;KD.II.001
KD.KK.002;KD.JJ.009
KD.KK.002;KD.KK.001
KD.KK.002;TS.AA.003
KD.KK.003;BM.AA.008
KD.KK.003;DS.FF.001
KD.KK.003;DS.FF.008
KD.KK.003;HB.AA.008
KD.KK.003;HB.AA.009
KD.KK.003;KD.FF.001
KD.KK.003;KD.FF.009
KD.KK.003;KD.II.001
KD.KK.003;KD.II.007
KD.KK.003;KD.KK.002
KD.KK.003;LD.GG.009
KD.KK.003;PS.AA.000
KD.KK.003;PS.EE.002
KD.KK.003;SI.CC.003
KD.KK.004;AB.BB.009
KD.KK.004;DS.BB.009
KD.KK.004;DS.FF.006
KD.KK.004;HB.AA.008
KD.KK.004;KD.BB.006
KD.KK.004;KD.BB.007
KD.KK.004;KD.II.001
KD.KK.004;KD.KK.003
KD.KK.004;SI.AA.012
KD.KK.004;TL.BB.003
KD.KK.004;TL.EE.002
KD.KK.005;DD.AA.005
KD.KK.005;DS.FF.006
KD.KK.005;KD.II.001
KD.KK.005;KD.JJ.006
KD.KK.005;KD.KK.004
KD.KK.005;KD.KK.006
KD.KK.005;LD.GG.009
KD.KK.005;SI.AA.010
KD.KK.006;DS.BB.001
KD.KK.006;DS.BB.010
KD.KK.006;KD.FF.005
KD.KK.006;KD.KK.001
KD.KK.006;KD.KK.003
KD.KK.006;LD.GG.009
KD.KK.007;DS.BB.001
KD.KK.007;HB.AA.008
KD.KK.007;KD.FF.001
KD.KK.007;KD.FF.018
KD.KK.007;KD.FF.021
KD.KK.007;KD.II.001
KD.KK.007;KD.KK.003
KD.KK.007;KD.KK.006
KD.KK.007;SI.AA.002
KD.LL.001;KD.LL.002
KD.LL.001;KD.LL.003
KD.LL.002;AB.DD.007
KD.LL.002;AB.GG.004
KD.LL.002;BD.HH.004
KD.LL.002;BD.HH.006
KD.LL.002;DD.AA.001
KD.LL.002;DS.HH.002
KD.LL.002;KD.FF.017
KD.LL.002;KD.GG.001
KD.LL.002;KD.JJ.009
KD.LL.002;PS.AA.000
KD.LL.002;TL.II.002
KD.LL.003;AB.DD.006
KD.LL.003;AB.GG.004
KD.LL.003;AB.GG.005
KD.LL.003;BD.HH.003
KD.LL.003;KD.GG.002
LD.AA.000;AB.BB.007
LD.AA.000;IS.CC.006
LD.AA.000;KD.BB.006
LD.AA.000;KD.JJ.002
LD.AA.000;KD.JJ.003
LD.AA.000;KD.JJ.004
LD.AA.000;KD.JJ.005
LD.AA.000;KD.JJ.006
LD.AA.000;KD.JJ.007
LD.AA.000;KD.JJ.008
LD.AA.000;KD.JJ.009
LD.AA.000;KD.JJ.013
LD.AA.000;KD.LL.002
LD.AA.000;KD.LL.003
LD.AA.000;LD.AA.002
LD.AA.000;LD.AA.003
LD.AA.000;LD.AA.004
LD.AA.000;LD.AA.006
LD.AA.000;LD.AA.007
LD.AA.000;LD.AA.008
LD.AA.000;LD.AA.009
LD.AA.000;LD.AA.010
LD.AA.000;LD.AA.011
LD.AA.000;LD.BB.002
LD.AA.000;LD.BB.003
LD.AA.000;LD.BB.004
LD.AA.000;LD.BB.005
LD.AA.000;LD.BB.006
LD.AA.000;LD.BB.007
LD.AA.000;LD.BB.008
LD.AA.000;LD.BB.009
LD.AA.000;LD.BB.010
LD.AA.000;LD.CC.002
LD.AA.000;LD.CC.003
LD.AA.000;LD.CC.004
LD.AA.000;LD.CC.005
LD.AA.000;LD.CC.006
LD.AA.000;LD.DD.002
LD.AA.000;LD.DD.003
LD.AA.000;LD.DD.004
LD.AA.000;LD.EE.002
LD.AA.000;LD.EE.003
LD.AA.000;LD.EE.004
LD.AA.000;LD.FF.002
LD.AA.000;LD.FF.003
LD.AA.000;LD.FF.004
LD.AA.000;LD.FF.005
LD.AA.000;LD.FF.006
LD.AA.000;LD.FF.007
LD.AA.000;LD.FF.008
LD.AA.000;LD.GG.002
LD.AA.000;LD.GG.003
LD.AA.000;LD.GG.004
LD.AA.000;LD.GG.005
LD.AA.000;LD.GG.006
LD.AA.000;LD.GG.007
LD.AA.000;LD.GG.009
LD.AA.000;LD.GG.010
LD.AA.000;PS.BB.009
LD.AA.002;LD.AA.003
LD.AA.002;TL.CC.002
LD.AA.002;TL.CC.005
LD.AA.003;AB.GG.006
LD.AA.003;KD.EE.002
LD.AA.003;KD.FF.009
LD.AA.003;KD.HH.005
LD.AA.003;LD.AA.002
LD.AA.003;LD.AA.004
LD.AA.004;BM.AA.001
LD.AA.004;BM.AA.002
LD.AA.004;BM.AA.003
LD.AA.004;BM.AA.006
LD.AA.004;KD.FF.009
LD.AA.004;LD.AA.000
LD.AA.004;LD.AA.006
LD.AA.004;MS.BB.001
LD.AA.004;SI.AA.005
LD.AA.004;SI.BB.002
LD.AA.004;TL.CC.002
LD.AA.004;TL.CC.008
LD.AA.006;AB.BB.001
LD.AA.006;BM.BB.001
LD.AA.006;KD.DD.002
LD.AA.006;LD.AA.000
LD.AA.006;LD.AA.007
LD.AA.006;LD.AA.010
LD.AA.006;TL.EE.003
LD.AA.006;TL.EE.012
LD.AA.006;TL.HH.003
LD.AA.006;TL.HH.010
LD.AA.006;TL.JJ.012
LD.AA.006;TS.AA.005
LD.AA.006;TS.AA.009
LD.AA.006;TS.AA.011
LD.AA.007;BM.AA.002
LD.AA.007;LD.AA.000
LD.AA.007;LD.AA.004
LD.AA.007;LD.AA.006
LD.AA.007;LD.AA.008
LD.AA.007;TS.AA.005
LD.AA.008;BM.AA.001
LD.AA.008;KD.DD.001
LD.AA.008;KD.DD.002
LD.AA.008;LD.AA.000
LD.AA.008;LD.AA.009
LD.AA.008;SI.BB.002
LD.AA.008;SI.BB.006
LD.AA.008;TL.GG.007
LD.AA.009;AB.BB.005
LD.AA.009;AB.BB.008
LD.AA.009;AB.DD.001
LD.AA.009;BD.AA.008
LD.AA.009;BD.HH.003
LD.AA.009;KD.BB.007
LD.AA.009;LD.AA.000
LD.AA.009;LD.AA.010
LD.AA.009;MS.BB.001
LD.AA.009;SI.AA.005
LD.AA.010;HB.AA.000
LD.AA.010;KD.BB.007
LD.AA.010;LD.AA.006
LD.AA.010;LD.AA.011
LD.AA.010;TS.AA.005
LD.AA.011;AB.DD.006
LD.AA.011;BM.DD.006
LD.AA.011;LD.AA.004
LD.AA.011;LD.AA.007
LD.AA.011;LD.AA.010
LD.AA.011;LD.DD.002
LD.AA.011;TL.GG.009
LD.BB.001;FT.II.001
LD.BB.001;LD.BB.002
LD.BB.001;LD.BB.003
LD.BB.001;LD.BB.004
LD.BB.001;LD.BB.005
LD.BB.001;LD.BB.006
LD.BB.001;LD.BB.007
LD.BB.001;LD.BB.008
LD.BB.001;LD.BB.009
LD.BB.001;LD.BB.010
LD.BB.001;PD.BB.000
LD.BB.002;BD.HH.001
LD.BB.002;KD.BB.006
LD.BB.002;KD.DD.002
LD.BB.002;KD.FF.003
LD.BB.002;LD.EE.002
LD.BB.002;PS.CC.001
LD.BB.002;SI.CC.003
LD.BB.002;TL.BB.004
LD.BB.002;TL.CC.005
LD.BB.002;TL.EE.003
LD.BB.002;TL.EE.006
LD.BB.002;TL.HH.004
LD.BB.002;TL.II.009
LD.BB.003;AB.AA.000
LD.BB.003;AB.BB.003
LD.BB.003;DS.FF.004
LD.BB.003;DS.KK.007
LD.BB.003;HB.AA.008
LD.BB.003;HB.AA.009
LD.BB.003;KD.GG.004
LD.BB.003;KD.II.008
LD.BB.003;KD.JJ.007
LD.BB.003;LD.BB.004
LD.BB.003;PS.JJ.004
LD.BB.003;SI.AA.002
LD.BB.003;TL.BB.003
LD.BB.003;TS.AA.000
LD.BB.003;TS.AA.001
LD.BB.003;TS.AA.002
LD.BB.003;TS.AA.005
LD.BB.004;AB.GG.006
LD.BB.004;DS.KK.007
LD.BB.004;KD.DD.002
LD.BB.004;KD.GG.004
LD.BB.004;KD.GG.006
LD.BB.004;LD.BB.001
LD.BB.004;LD.BB.003
LD.BB.004;LD.EE.002
LD.BB.005;LD.BB.003
LD.BB.005;LD.BB.004
LD.BB.006;AB.GG.005
LD.BB.006;DS.EE.001
LD.BB.006;KD.BB.007
LD.BB.006;KD.DD.002
LD.BB.006;KD.DD.003
LD.BB.006;KD.GG.006
LD.BB.006;KD.HH.003
LD.BB.006;KD.II.008
LD.BB.006;LD.BB.001
LD.BB.006;LD.BB.005
LD.BB.006;PS.AA.000
LD.BB.006;PS.EE.001
LD.BB.006;PS.HH.004
LD.BB.006;TL.II.009
LD.BB.007;AB.DD.006
LD.BB.007;BM.BB.001
LD.BB.007;ER.FF.001
LD.BB.007;IS.CC.006
LD.BB.007;PS.EE.001
LD.BB.007;PS.GG.002
LD.BB.007;SI.BB.001
LD.BB.007;SI.BB.005
LD.BB.007;TL.HH.003
LD.BB.007;TL.JJ.010
LD.BB.008;AB.CC.006
LD.BB.008;BM.AA.000
LD.BB.008;DS.KK.007
LD.BB.008;KD.DD.002
LD.BB.008;KD.GG.004
LD.BB.008;LD.BB.002
LD.BB.008;LD.BB.003
LD.BB.008;LD.BB.004
LD.BB.008;LD.BB.005
LD.BB.008;LD.BB.007
LD.BB.008;PS.AA.000
LD.BB.008;TL.BB.003
LD.BB.008;TL.CC.002
LD.BB.008;TL.GG.004
LD.BB.008;TL.HH.005
LD.BB.009;KD.GG.004
LD.BB.009;LD.BB.007
LD.BB.009;MR.AA.006
LD.BB.009;SI.BB.001
LD.BB.009;SI.DD.002
LD.BB.009;TL.BB.003
LD.BB.009;TL.GG.004
LD.BB.010;KD.BB.001
LD.BB.010;KD.BB.002
LD.BB.010;LD.BB.005
LD.BB.010;LD.BB.007
LD.BB.010;PS.AA.005
LD.BB.010;TS.AA.010
LD.CC.001;AB.BB.007
LD.CC.001;LD.AA.000
LD.CC.001;LD.CC.002
LD.CC.001;LD.CC.003
LD.CC.001;LD.CC.004
LD.CC.001;LD.CC.005
LD.CC.001;LD.CC.006
LD.CC.002;DS.BB.001
LD.CC.002;HB.AA.000
LD.CC.002;PD.BB.000
LD.CC.003;DS.KK.007
LD.CC.003;KD.BB.007
LD.CC.003;LD.AA.000
LD.CC.003;LD.CC.001
LD.CC.003;TL.BB.003
LD.CC.003;TL.BB.004
LD.CC.003;TL.BB.005
LD.CC.003;TL.EE.003
LD.CC.003;TL.EE.007
LD.CC.003;TL.FF.002
LD.CC.004;BD.AA.007
LD.CC.004;DS.BB.001
LD.CC.004;ER.CC.001
LD.CC.004;KD.EE.003
LD.CC.004;KD.EE.004
LD.CC.004;LD.AA.004
LD.CC.004;LD.EE.002
LD.CC.004;SI.CC.001
LD.CC.004;TL.CC.005
LD.CC.005;KD.BB.006
LD.CC.005;KD.BB.007
LD.CC.005;LD.BB.004
LD.CC.006;KD.AA.001
LD.CC.006;KD.AA.002
LD.CC.006;PS.BB.009
LD.CC.006;PS.DD.005
LD.CC.006;TL.HH.003
LD.CC.007;AB.GG.006
LD.CC.007;BM.CC.004
LD.CC.007;CH.BB.003
LD.CC.007;CH.BB.006
LD.CC.007;KD.JJ.004
LD.CC.007;KD.LL.002
LD.CC.007;TL.II.002
LD.CC.007;TL.II.012
LD.DD.002;BM.BB.004
LD.DD.002;KD.DD.003
LD.DD.002;KD.GG.002
LD.DD.002;KD.GG.006
LD.DD.002;LD.AA.009
LD.DD.002;LD.AA.011
LD.DD.002;LD.DD.003
LD.DD.002;PS.AA.004
LD.DD.002;PS.JJ.003
LD.DD.002;TL.EE.003
LD.DD.003;KD.HH.003
LD.DD.003;LD.AA.006
LD.DD.003;LD.AA.007
LD.DD.003;LD.AA.008
LD.DD.003;LD.AA.009
LD.DD.003;PS.AA.000
LD.DD.003;PS.II.007
LD.DD.003;TL.KK.004
LD.DD.004;AB.GG.005
LD.DD.004;BD.HH.003
LD.DD.004;BM.BB.001
LD.DD.004;KD..
LD.DD.004;KD.BB.007
LD.DD.004;KD.HH.003
LD.DD.004;LD.DD.003
LD.DD.004;PS.AA.000
LD.DD.004;PS.JJ.003
LD.DD.004;PS.JJ.004
LD.DD.004;SI.AA.004
LD.DD.004;TL.II.009
LD.EE.001;LD.EE.002
LD.EE.001;LD.EE.003
LD.EE.001;LD.EE.004
LD.EE.001;PS.BB.009
LD.EE.002;BM.AA.002
LD.EE.002;BM.CC.003
LD.EE.002;BM.CC.005
LD.EE.002;DS.BB.001
LD.EE.002;KD.BB.001
LD.EE.002;KD.BB.002
LD.EE.002;KD.FF.001
LD.EE.002;PS.BB.004
LD.EE.002;SI.AA.005
LD.EE.002;SI.AA.009
LD.EE.002;TL.BB.005
LD.EE.002;TL.DD.002
LD.EE.002;TL.FF.005
LD.EE.002;TL.II.008
LD.EE.002;TL.JJ.009
LD.EE.003;BD.JJ.003
LD.EE.003;BM.AA.002
LD.EE.003;BM.DD.006
LD.EE.003;ER.AA.000
LD.EE.003;ER.EE.001
LD.EE.003;KD.BB.006
LD.EE.003;KD.BB.007
LD.EE.003;KD.FF.001
LD.EE.003;KD.HH.005
LD.EE.003;KD.JJ.007
LD.EE.003;LD.GG.009
LD.EE.003;MS.BB.001
LD.EE.003;PS.II.002
LD.EE.003;TL.CC.006
LD.EE.003;TL.DD.002
LD.EE.003;TL.HH.010
LD.EE.003;TL.JJ.006
LD.EE.004;AB.GG.006
LD.EE.004;KD..
LD.EE.004;KD.BB.007
LD.EE.004;KD.DD.001
LD.EE.004;KD.JJ.008
LD.EE.004;PS.BB.009
LD.EE.004;PS.HH.003
LD.EE.004;SI.CC.001
LD.FF.002;AB.BB.008
LD.FF.002;BD.HH.004
LD.FF.002;BD.II.002
LD.FF.002;BM.DD.005
LD.FF.002;BM.DD.006
LD.FF.002;ER.EE.001
LD.FF.002;FT.BB.001
LD.FF.002;KD.DD.002
LD.FF.002;LD.EE.003
LD.FF.002;LD.FF.004
LD.FF.002;LD.FF.005
LD.FF.002;LD.FF.006
LD.FF.002;LD.FF.007
LD.FF.002;LD.FF.008
LD.FF.002;MS.BB.001
LD.FF.002;SI.AA.007
LD.FF.002;TL.HH.006
LD.FF.002;TS.AA.004
LD.FF.003;DS.FF.005
LD.FF.003;KD.BB.006
LD.FF.003;KD.BB.007
LD.FF.003;SI.AA.011
LD.FF.004;LD.AA.004
LD.FF.004;LD.EE.002
LD.FF.004;LD.FF.003
LD.FF.004;SI.AA.011
LD.FF.005;BD.HH.002
LD.FF.005;BM.DD.005
LD.FF.005;LD.FF.006
LD.FF.005;SI.AA.010
LD.FF.005;SI.AA.011
LD.FF.005;TL.HH.006
LD.FF.005;TS.AA.004
LD.FF.005;TS.AA.013
LD.FF.006;AB.BB.008
LD.FF.006;KD.EE.004
LD.FF.006;LD.FF.005
LD.FF.006;TS.AA.004
LD.FF.007;KD.II.001
LD.FF.007;LD.AA.007
LD.FF.007;LD.FF.002
LD.FF.007;LD.FF.005
LD.FF.007;LD.FF.008
LD.FF.007;SI.AA.007
LD.FF.007;SI.AA.011
LD.FF.007;TL.HH.004
LD.FF.008;AB.BB.007
LD.FF.008;AB.GG.006
LD.FF.008;ER.EE.003
LD.FF.008;KD.EE.001
LD.FF.008;LD.GG.003
LD.GG.001;AB.DD.001
LD.GG.001;LD.GG.002
LD.GG.001;LD.GG.003
LD.GG.001;LD.GG.004
LD.GG.001;LD.GG.005
LD.GG.001;LD.GG.006
LD.GG.001;LD.GG.007
LD.GG.001;LD.GG.009
LD.GG.001;LD.GG.010
LD.GG.002;AB.DD.006
LD.GG.002;AB.DD.007
LD.GG.002;AB.GG.005
LD.GG.002;BD.HH.003
LD.GG.002;DS.BB.001
LD.GG.002;DS.BB.006
LD.GG.002;DS.HH.002
LD.GG.002;KD.GG.006
LD.GG.002;KD.JJ.004
LD.GG.002;LD.AA.000
LD.GG.003;AB.DD.001
LD.GG.003;AB.DD.003
LD.GG.003;AB.DD.007
LD.GG.003;AB.DD.008
LD.GG.003;BD.HH.001
LD.GG.003;DS.BB.006
LD.GG.003;KD.GG.006
LD.GG.003;LD.GG.001
LD.GG.003;LD.GG.004
LD.GG.003;LD.GG.009
LD.GG.003;TL.GG.004
LD.GG.003;TL.HH.006
LD.GG.004;AB.DD.001
LD.GG.004;AB.DD.003
LD.GG.004;AB.DD.004
LD.GG.004;AB.DD.005
LD.GG.004;AB.DD.008
LD.GG.004;BD.FF.002
LD.GG.004;BD.FF.003
LD.GG.004;BD.FF.004
LD.GG.004;BD.HH.005
LD.GG.004;DS.BB.006
LD.GG.004;KD.GG.006
LD.GG.004;TL.GG.004
LD.GG.004;TL.HH.004
LD.GG.005;AB.DD.007
LD.GG.005;KD.FF.017
LD.GG.005;PS.AA.003
LD.GG.005;PS.JJ.003
LD.GG.005;TL.HH.003
LD.GG.005;TL.HH.006
LD.GG.006;AB.DD.001
LD.GG.006;AB.DD.002
LD.GG.006;AB.GG.004
LD.GG.006;BD.HH.001
LD.GG.006;LD.GG.001
LD.GG.006;LD.GG.002
LD.GG.006;PS.GG.016
LD.GG.007;AB.DD.001
LD.GG.007;AB.DD.003
LD.GG.007;BD.AA.007
LD.GG.007;DS.BB.006
LD.GG.007;KD.GG.003
LD.GG.007;KD.GG.004
LD.GG.007;KD.GG.006
LD.GG.007;LD.GG.001
LD.GG.007;LD.GG.003
LD.GG.007;TL.DD.005
LD.GG.008;AB.BB.001
LD.GG.008;AB.DD.005
LD.GG.008;AB.GG.004
LD.GG.008;AB.GG.006
LD.GG.008;BA.AA.002
LD.GG.008;CH.BB.003
LD.GG.008;IS.CC.004
LD.GG.008;KD.HH.003
LD.GG.008;PS.FF.003
LD.GG.008;TL.EE.010
LD.GG.008;TL.HH.006
LD.GG.008;TL.II.009
LD.GG.008;TL.II.012
LD.GG.009;BD.HH.005
LD.GG.009;HB.AA.000
LD.GG.009;HB.AA.002
LD.GG.009;HB.AA.018
LD.GG.009;KD.FF.001
LD.GG.009;KD.GG.006
LD.GG.009;LD.AA.000
LD.GG.009;LD.GG.004
LD.GG.009;MS.BB.001
LD.GG.009;SI.AA.005
LD.GG.009;TL.DD.002
LD.GG.009;TL.GG.004
LD.GG.009;TL.JJ.012
LD.GG.010;LD.GG.009
LD.GG.010;MS.BB.001
LD.GG.010;PS.AA.000
LD.GG.010;PS.AA.004
LD.GG.010;PS.FF.003
LD.GG.010;PS.JJ.002
LD.GG.010;SI.AA.005
LD.GG.010;TL.EE.006
LD.GG.010;TL.GG.003
LD.GG.010;TL.II.009
MR.AA.000;BD.AA.009
MR.AA.000;BD.GG.001
MR.AA.000;BM.AA.000
MR.AA.000;BM.DD.003
MR.AA.000;DS.BB.001
MR.AA.000;DS.BB.009
MR.AA.000;MR.AA.001
MR.AA.000;MR.AA.002
MR.AA.000;MR.AA.003
MR.AA.000;MR.AA.004
MR.AA.000;MR.AA.005
MR.AA.000;MR.AA.006
MR.AA.000;MR.AA.007
MR.AA.000;MR.AA.008
MR.AA.000;MR.AA.009
MR.AA.001;BD.GG.002
MR.AA.001;DD.AA.005
MR.AA.001;ER.AA.000
MR.AA.001;HB.AA.018
MR.AA.001;KD.FF.003
MR.AA.001;SI.AA.002
MR.AA.001;SI.AA.010
MR.AA.002;BA.AA.000
MR.AA.002;BA.AA.002
MR.AA.002;CH.BB.001
MR.AA.002;CH.BB.002
MR.AA.002;CH.BB.003
MR.AA.002;KD.JJ.004
MR.AA.002;PS.AA.000
MR.AA.002;TL.DD.006
MR.AA.002;TL.EE.002
MR.AA.002;TL.II.002
MR.AA.002;TL.II.008
MR.AA.003;BD.AA.006
MR.AA.003;KD.GG.002
MR.AA.003;TL.BB.003
MR.AA.003;TL.BB.005
MR.AA.003;TL.BB.008
MR.AA.003;TL.DD.005
MR.AA.003;TL.GG.007
MR.AA.003;TL.GG.009
MR.AA.004;MR.AA.003
MR.AA.004;TL.BB.008
MR.AA.004;TL.EE.006
MR.AA.005;AB.GG.005
MR.AA.005;BC.AA.004
MR.AA.005;BC.AA.006
MR.AA.005;TL.BB.003
MR.AA.005;TL.CC.002
MR.AA.005;TL.GG.012
MR.AA.006;AB.EE.002
MR.AA.006;AB.GG.004
MR.AA.006;BD.AA.005
MR.AA.006;BD.HH.001
MR.AA.006;DS.AA.002
MR.AA.006;KD.DD.002
MR.AA.006;KD.GG.004
MR.AA.006;PD.BB.000
MR.AA.006;TL.BB.003
MR.AA.006;TL.BB.005
MR.AA.006;TL.GG.004
MR.AA.007;BD.HH.001
MR.AA.007;BM.AA.000
MR.AA.007;BM.AA.006
MR.AA.007;BM.AA.010
MR.AA.007;TL.EE.006
MR.AA.007;TL.GG.010
MR.AA.008;AB.DD.001
MR.AA.008;AB.DD.002
MR.AA.008;BD.AA.007
MR.AA.008;BD.HH.001
MR.AA.008;BM.AA.008
MR.AA.008;HB.AA.015
MR.AA.008;KD.GG.006
MR.AA.008;LD.GG.001
MR.AA.009;BD.HH.004
MR.AA.009;KD.FF.001
MR.AA.009;LD.AA.000
MR.AA.009;MR.AA.003
MR.AA.009;SI.BB.001
MR.AA.009;TL.DD.003
MR.AA.009;TL.DD.006
MS.BB.001;TL.DD.002
MS.CC.005;KD.FF.003
MS.CC.006;TL.EE.007
MS.CC.006;TL.GG.004
MS.CC.007;BM.AA.001
MS.CC.007;TL.BB.007
NP.BB.001;DS.DD.001
NP.BB.001;KD.GG.004
NP.BB.001;KD.GG.007
NP.BB.001;PS.DD.007
NP.BB.001;SI.AA.009
NP.BB.001;SI.AA.010
NP.BB.001;TL.BB.000
NP.BB.001;TL.II.002
NP.BB.002;BA.AA.005
NP.BB.002;DS.DD.005
NP.BB.002;DS.DD.009
NP.BB.002;NP.BB.001
NP.BB.002;PS.EE.007
NP.BB.002;TL.GG.005
NP.BB.002;TL.II.007
NP.BB.002;TL.II.012
NP.BB.002;TL.JJ.008
NP.BB.003;AB.BB.008
NP.BB.003;BA.AA.005
NP.BB.003;DS.DD.001
NP.BB.003;DS.DD.004
NP.BB.003;DS.DD.005
NP.BB.003;DS.DD.007
NP.BB.003;IS.BB.004
NP.BB.003;NP.BB.002
NP.BB.003;TL.CC.002
NP.BB.003;TL.II.007
NP.BB.003;TL.II.008
NP.BB.003;TL.II.012
NP.BB.003;TL.II.013
NP.BB.003;TL.JJ.004
PD.AA.000;BD.AA.001
PD.AA.000;BD.BB.001
PD.AA.000;BM.AA.000
PD.AA.000;DD.AA.001
PD.AA.000;DS.BB.001
PD.AA.000;ER.AA.000
PD.AA.000;FT.CC.001
PD.AA.000;FT.GG.001
PD.AA.000;HB.AA.008
PD.AA.000;KD.BB.001
PD.AA.000;LD.BB.001
PD.AA.000;PD.BB.000
PD.AA.000;PD.CC.000
PD.AA.000;PS.BB.001
PD.AA.000;QD.AA.000
PD.AA.000;TS.AA.001
PD.CC.000;BM.AA.012
PD.CC.000;DS.BB.001
PD.CC.000;ER.AA.000
PD.CC.000;FT.BB.001
PD.CC.000;FT.HH.001
PD.CC.000;HB.AA.008
PD.CC.000;IS.AA.000
PD.CC.000;KD.II.001
PD.CC.000;PD.BB.000
PD.CC.000;QD.AA.000
PD.CC.000;TS.AA.001
PS.AA.000;ER.CC.001
PS.AA.000;ER.CC.002
PS.AA.000;ER.CC.012
PS.AA.000;LD.BB.006
PS.AA.000;PS.AA.002
PS.AA.000;PS.AA.003
PS.AA.000;PS.AA.004
PS.AA.000;PS.AA.005
PS.AA.000;PS.AA.006
PS.AA.000;PS.AA.007
PS.AA.000;PS.BB.001
PS.AA.000;PS.DD.001
PS.AA.000;PS.EE.001
PS.AA.000;PS.EE.002
PS.AA.000;PS.FF.001
PS.AA.000;PS.GG.001
PS.AA.000;PS.HH.001
PS.AA.000;PS.II.001
PS.AA.000;PS.JJ.001
PS.AA.000;TL.KK.001
PS.AA.002;DS.DD.001
PS.AA.002;KD.BB.006
PS.AA.002;KD.GG.004
PS.AA.002;KD.GG.006
PS.AA.002;KD.HH.003
PS.AA.002;KD.HH.006
PS.AA.002;KD.JJ.007
PS.AA.002;PS.AA.004
PS.AA.002;PS.AA.005
PS.AA.002;PS.CC.006
PS.AA.002;PS.CC.007
PS.AA.002;PS.HH.001
PS.AA.002;PS.II.001
PS.AA.002;PS.II.007
PS.AA.002;PS.II.009
PS.AA.002;PS.JJ.001
PS.AA.002;TL.BB.003
PS.AA.002;TL.EE.006
PS.AA.002;TL.II.009
PS.AA.003;IS.CC.003
PS.AA.003;KD.EE.002
PS.AA.003;PS.GG.001
PS.AA.003;PS.HH.001
